txName: TChiWH
constraint: [[['W']],[['higgs']]]
condition: None
conditionDescription: None
figureUrl: https://cms-results.web.cern.ch/cms-results/public-results/publications/SUS-18-007/CMS-SUS-18-007_Figure_004.pdf
source: CMS
validated: True
axes: [[x, y], [x, y]]
finalState: ['MET', 'MET']
intermediateState: None
upperLimits: [[[[1.2625E+02*GeV,1.2500E+00*GeV],[1.2625E+02*GeV,1.2500E+00*GeV]],3.1465E+00*pb],
[[[2.5875E+02*GeV,1.1625E+02*GeV],[2.5875E+02*GeV,1.1625E+02*GeV]],1.8508E+00*pb],
[[[2.5875E+02*GeV,1.1875E+02*GeV],[2.5875E+02*GeV,1.1875E+02*GeV]],1.8872E+00*pb],
[[[2.5875E+02*GeV,1.2125E+02*GeV],[2.5875E+02*GeV,1.2125E+02*GeV]],1.9236E+00*pb],
[[[2.5875E+02*GeV,1.2375E+02*GeV],[2.5875E+02*GeV,1.2375E+02*GeV]],1.9600E+00*pb],
[[[2.5875E+02*GeV,1.2625E+02*GeV],[2.5875E+02*GeV,1.2625E+02*GeV]],2.0074E+00*pb],
[[[2.5875E+02*GeV,1.2875E+02*GeV],[2.5875E+02*GeV,1.2875E+02*GeV]],2.0658E+00*pb],
[[[2.5875E+02*GeV,1.3125E+02*GeV],[2.5875E+02*GeV,1.3125E+02*GeV]],2.1242E+00*pb],
[[[2.5875E+02*GeV,1.3375E+02*GeV],[2.5875E+02*GeV,1.3375E+02*GeV]],2.1822E+00*pb],
[[[2.6125E+02*GeV,1.2500E+00*GeV],[2.6125E+02*GeV,1.2500E+00*GeV]],8.0142E-01*pb],
[[[2.6125E+02*GeV,3.7500E+00*GeV],[2.6125E+02*GeV,3.7500E+00*GeV]],8.0332E-01*pb],
[[[2.6125E+02*GeV,6.2500E+00*GeV],[2.6125E+02*GeV,6.2500E+00*GeV]],8.0521E-01*pb],
[[[2.6125E+02*GeV,8.7500E+00*GeV],[2.6125E+02*GeV,8.7500E+00*GeV]],8.0710E-01*pb],
[[[2.6125E+02*GeV,1.1250E+01*GeV],[2.6125E+02*GeV,1.1250E+01*GeV]],8.0900E-01*pb],
[[[2.6125E+02*GeV,1.3750E+01*GeV],[2.6125E+02*GeV,1.3750E+01*GeV]],8.1089E-01*pb],
[[[2.6125E+02*GeV,1.6250E+01*GeV],[2.6125E+02*GeV,1.6250E+01*GeV]],8.1302E-01*pb],
[[[2.6125E+02*GeV,1.8750E+01*GeV],[2.6125E+02*GeV,1.8750E+01*GeV]],8.1515E-01*pb],
[[[2.6125E+02*GeV,2.1250E+01*GeV],[2.6125E+02*GeV,2.1250E+01*GeV]],8.1728E-01*pb],
[[[2.6125E+02*GeV,2.3750E+01*GeV],[2.6125E+02*GeV,2.3750E+01*GeV]],8.1942E-01*pb],
[[[2.6125E+02*GeV,2.6250E+01*GeV],[2.6125E+02*GeV,2.6250E+01*GeV]],8.2231E-01*pb],
[[[2.6125E+02*GeV,2.8750E+01*GeV],[2.6125E+02*GeV,2.8750E+01*GeV]],8.2597E-01*pb],
[[[2.6125E+02*GeV,3.1250E+01*GeV],[2.6125E+02*GeV,3.1250E+01*GeV]],8.2963E-01*pb],
[[[2.6125E+02*GeV,3.3750E+01*GeV],[2.6125E+02*GeV,3.3750E+01*GeV]],8.3329E-01*pb],
[[[2.6125E+02*GeV,3.6250E+01*GeV],[2.6125E+02*GeV,3.6250E+01*GeV]],8.3695E-01*pb],
[[[2.6125E+02*GeV,3.8750E+01*GeV],[2.6125E+02*GeV,3.8750E+01*GeV]],8.4061E-01*pb],
[[[2.6125E+02*GeV,4.1250E+01*GeV],[2.6125E+02*GeV,4.1250E+01*GeV]],8.4107E-01*pb],
[[[2.6125E+02*GeV,4.3750E+01*GeV],[2.6125E+02*GeV,4.3750E+01*GeV]],8.4153E-01*pb],
[[[2.6125E+02*GeV,4.6250E+01*GeV],[2.6125E+02*GeV,4.6250E+01*GeV]],8.4199E-01*pb],
[[[2.6125E+02*GeV,4.8750E+01*GeV],[2.6125E+02*GeV,4.8750E+01*GeV]],8.4245E-01*pb],
[[[2.6125E+02*GeV,5.1250E+01*GeV],[2.6125E+02*GeV,5.1250E+01*GeV]],8.5326E-01*pb],
[[[2.6125E+02*GeV,5.3750E+01*GeV],[2.6125E+02*GeV,5.3750E+01*GeV]],8.7442E-01*pb],
[[[2.6125E+02*GeV,5.6250E+01*GeV],[2.6125E+02*GeV,5.6250E+01*GeV]],8.9557E-01*pb],
[[[2.6125E+02*GeV,5.8750E+01*GeV],[2.6125E+02*GeV,5.8750E+01*GeV]],9.1673E-01*pb],
[[[2.6125E+02*GeV,6.1250E+01*GeV],[2.6125E+02*GeV,6.1250E+01*GeV]],9.3788E-01*pb],
[[[2.6125E+02*GeV,6.3750E+01*GeV],[2.6125E+02*GeV,6.3750E+01*GeV]],9.5904E-01*pb],
[[[2.6125E+02*GeV,6.6250E+01*GeV],[2.6125E+02*GeV,6.6250E+01*GeV]],9.7286E-01*pb],
[[[2.6125E+02*GeV,6.8750E+01*GeV],[2.6125E+02*GeV,6.8750E+01*GeV]],9.8668E-01*pb],
[[[2.6125E+02*GeV,7.1250E+01*GeV],[2.6125E+02*GeV,7.1250E+01*GeV]],1.0005E+00*pb],
[[[2.6125E+02*GeV,7.3750E+01*GeV],[2.6125E+02*GeV,7.3750E+01*GeV]],1.0143E+00*pb],
[[[2.6125E+02*GeV,7.6250E+01*GeV],[2.6125E+02*GeV,7.6250E+01*GeV]],1.0279E+00*pb],
[[[2.6125E+02*GeV,7.8750E+01*GeV],[2.6125E+02*GeV,7.8750E+01*GeV]],1.0413E+00*pb],
[[[2.6125E+02*GeV,8.1250E+01*GeV],[2.6125E+02*GeV,8.1250E+01*GeV]],1.0546E+00*pb],
[[[2.6125E+02*GeV,8.3750E+01*GeV],[2.6125E+02*GeV,8.3750E+01*GeV]],1.0680E+00*pb],
[[[2.6125E+02*GeV,8.6250E+01*GeV],[2.6125E+02*GeV,8.6250E+01*GeV]],1.0813E+00*pb],
[[[2.6125E+02*GeV,8.8750E+01*GeV],[2.6125E+02*GeV,8.8750E+01*GeV]],1.0947E+00*pb],
[[[2.6125E+02*GeV,9.1250E+01*GeV],[2.6125E+02*GeV,9.1250E+01*GeV]],1.1186E+00*pb],
[[[2.6125E+02*GeV,9.3750E+01*GeV],[2.6125E+02*GeV,9.3750E+01*GeV]],1.1426E+00*pb],
[[[2.6125E+02*GeV,9.6250E+01*GeV],[2.6125E+02*GeV,9.6250E+01*GeV]],1.1666E+00*pb],
[[[2.6125E+02*GeV,9.8750E+01*GeV],[2.6125E+02*GeV,9.8750E+01*GeV]],1.1906E+00*pb],
[[[2.6125E+02*GeV,1.0125E+02*GeV],[2.6125E+02*GeV,1.0125E+02*GeV]],1.2494E+00*pb],
[[[2.6125E+02*GeV,1.0375E+02*GeV],[2.6125E+02*GeV,1.0375E+02*GeV]],1.3430E+00*pb],
[[[2.6125E+02*GeV,1.0625E+02*GeV],[2.6125E+02*GeV,1.0625E+02*GeV]],1.4366E+00*pb],
[[[2.6125E+02*GeV,1.0875E+02*GeV],[2.6125E+02*GeV,1.0875E+02*GeV]],1.5302E+00*pb],
[[[2.6125E+02*GeV,1.1125E+02*GeV],[2.6125E+02*GeV,1.1125E+02*GeV]],1.6238E+00*pb],
[[[2.6125E+02*GeV,1.1375E+02*GeV],[2.6125E+02*GeV,1.1375E+02*GeV]],1.7174E+00*pb],
[[[2.6125E+02*GeV,1.1625E+02*GeV],[2.6125E+02*GeV,1.1625E+02*GeV]],1.7527E+00*pb],
[[[2.6125E+02*GeV,1.1875E+02*GeV],[2.6125E+02*GeV,1.1875E+02*GeV]],1.7881E+00*pb],
[[[2.6125E+02*GeV,1.2125E+02*GeV],[2.6125E+02*GeV,1.2125E+02*GeV]],1.8234E+00*pb],
[[[2.6125E+02*GeV,1.2375E+02*GeV],[2.6125E+02*GeV,1.2375E+02*GeV]],1.8588E+00*pb],
[[[2.6125E+02*GeV,1.2625E+02*GeV],[2.6125E+02*GeV,1.2625E+02*GeV]],1.9048E+00*pb],
[[[2.6125E+02*GeV,1.2875E+02*GeV],[2.6125E+02*GeV,1.2875E+02*GeV]],1.9615E+00*pb],
[[[2.6125E+02*GeV,1.3125E+02*GeV],[2.6125E+02*GeV,1.3125E+02*GeV]],2.0181E+00*pb],
[[[2.6125E+02*GeV,1.3375E+02*GeV],[2.6125E+02*GeV,1.3375E+02*GeV]],2.0748E+00*pb],
[[[2.6125E+02*GeV,1.3625E+02*GeV],[2.6125E+02*GeV,1.3625E+02*GeV]],2.1315E+00*pb],
[[[2.6375E+02*GeV,1.2500E+00*GeV],[2.6375E+02*GeV,1.2500E+00*GeV]],7.8000E-01*pb],
[[[2.6375E+02*GeV,3.7500E+00*GeV],[2.6375E+02*GeV,3.7500E+00*GeV]],7.8181E-01*pb],
[[[2.6375E+02*GeV,6.2500E+00*GeV],[2.6375E+02*GeV,6.2500E+00*GeV]],7.8362E-01*pb],
[[[2.6375E+02*GeV,8.7500E+00*GeV],[2.6375E+02*GeV,8.7500E+00*GeV]],7.8544E-01*pb],
[[[2.6375E+02*GeV,1.1250E+01*GeV],[2.6375E+02*GeV,1.1250E+01*GeV]],7.8725E-01*pb],
[[[2.6375E+02*GeV,1.3750E+01*GeV],[2.6375E+02*GeV,1.3750E+01*GeV]],7.8929E-01*pb],
[[[2.6375E+02*GeV,1.6250E+01*GeV],[2.6375E+02*GeV,1.6250E+01*GeV]],7.9133E-01*pb],
[[[2.6375E+02*GeV,1.8750E+01*GeV],[2.6375E+02*GeV,1.8750E+01*GeV]],7.9337E-01*pb],
[[[2.6375E+02*GeV,2.1250E+01*GeV],[2.6375E+02*GeV,2.1250E+01*GeV]],7.9541E-01*pb],
[[[2.6375E+02*GeV,2.3750E+01*GeV],[2.6375E+02*GeV,2.3750E+01*GeV]],7.9745E-01*pb],
[[[2.6375E+02*GeV,2.6250E+01*GeV],[2.6375E+02*GeV,2.6250E+01*GeV]],8.0022E-01*pb],
[[[2.6375E+02*GeV,2.8750E+01*GeV],[2.6375E+02*GeV,2.8750E+01*GeV]],8.0372E-01*pb],
[[[2.6375E+02*GeV,3.1250E+01*GeV],[2.6375E+02*GeV,3.1250E+01*GeV]],8.0723E-01*pb],
[[[2.6375E+02*GeV,3.3750E+01*GeV],[2.6375E+02*GeV,3.3750E+01*GeV]],8.1073E-01*pb],
[[[2.6375E+02*GeV,3.6250E+01*GeV],[2.6375E+02*GeV,3.6250E+01*GeV]],8.1423E-01*pb],
[[[2.6375E+02*GeV,3.8750E+01*GeV],[2.6375E+02*GeV,3.8750E+01*GeV]],8.1467E-01*pb],
[[[2.6375E+02*GeV,4.1250E+01*GeV],[2.6375E+02*GeV,4.1250E+01*GeV]],8.1511E-01*pb],
[[[2.6375E+02*GeV,4.3750E+01*GeV],[2.6375E+02*GeV,4.3750E+01*GeV]],8.1555E-01*pb],
[[[2.6375E+02*GeV,4.6250E+01*GeV],[2.6375E+02*GeV,4.6250E+01*GeV]],8.1600E-01*pb],
[[[2.6375E+02*GeV,4.8750E+01*GeV],[2.6375E+02*GeV,4.8750E+01*GeV]],8.1644E-01*pb],
[[[2.6375E+02*GeV,5.1250E+01*GeV],[2.6375E+02*GeV,5.1250E+01*GeV]],8.2678E-01*pb],
[[[2.6375E+02*GeV,5.3750E+01*GeV],[2.6375E+02*GeV,5.3750E+01*GeV]],8.4703E-01*pb],
[[[2.6375E+02*GeV,5.6250E+01*GeV],[2.6375E+02*GeV,5.6250E+01*GeV]],8.6728E-01*pb],
[[[2.6375E+02*GeV,5.8750E+01*GeV],[2.6375E+02*GeV,5.8750E+01*GeV]],8.8753E-01*pb],
[[[2.6375E+02*GeV,6.1250E+01*GeV],[2.6375E+02*GeV,6.1250E+01*GeV]],9.0777E-01*pb],
[[[2.6375E+02*GeV,6.3750E+01*GeV],[2.6375E+02*GeV,6.3750E+01*GeV]],9.2100E-01*pb],
[[[2.6375E+02*GeV,6.6250E+01*GeV],[2.6375E+02*GeV,6.6250E+01*GeV]],9.3423E-01*pb],
[[[2.6375E+02*GeV,6.8750E+01*GeV],[2.6375E+02*GeV,6.8750E+01*GeV]],9.4746E-01*pb],
[[[2.6375E+02*GeV,7.1250E+01*GeV],[2.6375E+02*GeV,7.1250E+01*GeV]],9.6068E-01*pb],
[[[2.6375E+02*GeV,7.3750E+01*GeV],[2.6375E+02*GeV,7.3750E+01*GeV]],9.7391E-01*pb],
[[[2.6375E+02*GeV,7.6250E+01*GeV],[2.6375E+02*GeV,7.6250E+01*GeV]],9.8691E-01*pb],
[[[2.6375E+02*GeV,7.8750E+01*GeV],[2.6375E+02*GeV,7.8750E+01*GeV]],9.9969E-01*pb],
[[[2.6375E+02*GeV,8.1250E+01*GeV],[2.6375E+02*GeV,8.1250E+01*GeV]],1.0125E+00*pb],
[[[2.6375E+02*GeV,8.3750E+01*GeV],[2.6375E+02*GeV,8.3750E+01*GeV]],1.0252E+00*pb],
[[[2.6375E+02*GeV,8.6250E+01*GeV],[2.6375E+02*GeV,8.6250E+01*GeV]],1.0380E+00*pb],
[[[2.6375E+02*GeV,8.8750E+01*GeV],[2.6375E+02*GeV,8.8750E+01*GeV]],1.0610E+00*pb],
[[[2.6375E+02*GeV,9.1250E+01*GeV],[2.6375E+02*GeV,9.1250E+01*GeV]],1.0840E+00*pb],
[[[2.6375E+02*GeV,9.3750E+01*GeV],[2.6375E+02*GeV,9.3750E+01*GeV]],1.1069E+00*pb],
[[[2.6375E+02*GeV,9.6250E+01*GeV],[2.6375E+02*GeV,9.6250E+01*GeV]],1.1299E+00*pb],
[[[2.6375E+02*GeV,9.8750E+01*GeV],[2.6375E+02*GeV,9.8750E+01*GeV]],1.1528E+00*pb],
[[[2.6375E+02*GeV,1.0125E+02*GeV],[2.6375E+02*GeV,1.0125E+02*GeV]],1.2091E+00*pb],
[[[2.6375E+02*GeV,1.0375E+02*GeV],[2.6375E+02*GeV,1.0375E+02*GeV]],1.2987E+00*pb],
[[[2.6375E+02*GeV,1.0625E+02*GeV],[2.6375E+02*GeV,1.0625E+02*GeV]],1.3883E+00*pb],
[[[2.6375E+02*GeV,1.0875E+02*GeV],[2.6375E+02*GeV,1.0875E+02*GeV]],1.4778E+00*pb],
[[[2.6375E+02*GeV,1.1125E+02*GeV],[2.6375E+02*GeV,1.1125E+02*GeV]],1.5674E+00*pb],
[[[2.6375E+02*GeV,1.1375E+02*GeV],[2.6375E+02*GeV,1.1375E+02*GeV]],1.6013E+00*pb],
[[[2.6375E+02*GeV,1.1625E+02*GeV],[2.6375E+02*GeV,1.1625E+02*GeV]],1.6351E+00*pb],
[[[2.6375E+02*GeV,1.1875E+02*GeV],[2.6375E+02*GeV,1.1875E+02*GeV]],1.6689E+00*pb],
[[[2.6375E+02*GeV,1.2125E+02*GeV],[2.6375E+02*GeV,1.2125E+02*GeV]],1.7028E+00*pb],
[[[2.6375E+02*GeV,1.2375E+02*GeV],[2.6375E+02*GeV,1.2375E+02*GeV]],1.7366E+00*pb],
[[[2.6375E+02*GeV,1.2625E+02*GeV],[2.6375E+02*GeV,1.2625E+02*GeV]],1.7806E+00*pb],
[[[2.6375E+02*GeV,1.2875E+02*GeV],[2.6375E+02*GeV,1.2875E+02*GeV]],1.8349E+00*pb],
[[[2.6375E+02*GeV,1.3125E+02*GeV],[2.6375E+02*GeV,1.3125E+02*GeV]],1.8891E+00*pb],
[[[2.6375E+02*GeV,1.3375E+02*GeV],[2.6375E+02*GeV,1.3375E+02*GeV]],1.9434E+00*pb],
[[[2.6375E+02*GeV,1.3625E+02*GeV],[2.6375E+02*GeV,1.3625E+02*GeV]],1.9976E+00*pb],
[[[2.6375E+02*GeV,1.3875E+02*GeV],[2.6375E+02*GeV,1.3875E+02*GeV]],2.0519E+00*pb],
[[[2.6625E+02*GeV,1.2500E+00*GeV],[2.6625E+02*GeV,1.2500E+00*GeV]],7.7029E-01*pb],
[[[2.6625E+02*GeV,3.7500E+00*GeV],[2.6625E+02*GeV,3.7500E+00*GeV]],7.7205E-01*pb],
[[[2.6625E+02*GeV,6.2500E+00*GeV],[2.6625E+02*GeV,6.2500E+00*GeV]],7.7381E-01*pb],
[[[2.6625E+02*GeV,8.7500E+00*GeV],[2.6625E+02*GeV,8.7500E+00*GeV]],7.7557E-01*pb],
[[[2.6625E+02*GeV,1.1250E+01*GeV],[2.6625E+02*GeV,1.1250E+01*GeV]],7.7756E-01*pb],
[[[2.6625E+02*GeV,1.3750E+01*GeV],[2.6625E+02*GeV,1.3750E+01*GeV]],7.7954E-01*pb],
[[[2.6625E+02*GeV,1.6250E+01*GeV],[2.6625E+02*GeV,1.6250E+01*GeV]],7.8152E-01*pb],
[[[2.6625E+02*GeV,1.8750E+01*GeV],[2.6625E+02*GeV,1.8750E+01*GeV]],7.8350E-01*pb],
[[[2.6625E+02*GeV,2.1250E+01*GeV],[2.6625E+02*GeV,2.1250E+01*GeV]],7.8548E-01*pb],
[[[2.6625E+02*GeV,2.3750E+01*GeV],[2.6625E+02*GeV,2.3750E+01*GeV]],7.8747E-01*pb],
[[[2.6625E+02*GeV,2.6250E+01*GeV],[2.6625E+02*GeV,2.6250E+01*GeV]],7.9016E-01*pb],
[[[2.6625E+02*GeV,2.8750E+01*GeV],[2.6625E+02*GeV,2.8750E+01*GeV]],7.9356E-01*pb],
[[[2.6625E+02*GeV,3.1250E+01*GeV],[2.6625E+02*GeV,3.1250E+01*GeV]],7.9696E-01*pb],
[[[2.6625E+02*GeV,3.3750E+01*GeV],[2.6625E+02*GeV,3.3750E+01*GeV]],8.0036E-01*pb],
[[[2.6625E+02*GeV,3.6250E+01*GeV],[2.6625E+02*GeV,3.6250E+01*GeV]],8.0079E-01*pb],
[[[2.6625E+02*GeV,3.8750E+01*GeV],[2.6625E+02*GeV,3.8750E+01*GeV]],8.0122E-01*pb],
[[[2.6625E+02*GeV,4.1250E+01*GeV],[2.6625E+02*GeV,4.1250E+01*GeV]],8.0165E-01*pb],
[[[2.6625E+02*GeV,4.3750E+01*GeV],[2.6625E+02*GeV,4.3750E+01*GeV]],8.0208E-01*pb],
[[[2.6625E+02*GeV,4.6250E+01*GeV],[2.6625E+02*GeV,4.6250E+01*GeV]],8.0251E-01*pb],
[[[2.6625E+02*GeV,4.8750E+01*GeV],[2.6625E+02*GeV,4.8750E+01*GeV]],8.0294E-01*pb],
[[[2.6625E+02*GeV,5.1250E+01*GeV],[2.6625E+02*GeV,5.1250E+01*GeV]],8.1299E-01*pb],
[[[2.6625E+02*GeV,5.3750E+01*GeV],[2.6625E+02*GeV,5.3750E+01*GeV]],8.3266E-01*pb],
[[[2.6625E+02*GeV,5.6250E+01*GeV],[2.6625E+02*GeV,5.6250E+01*GeV]],8.5233E-01*pb],
[[[2.6625E+02*GeV,5.8750E+01*GeV],[2.6625E+02*GeV,5.8750E+01*GeV]],8.7200E-01*pb],
[[[2.6625E+02*GeV,6.1250E+01*GeV],[2.6625E+02*GeV,6.1250E+01*GeV]],8.8484E-01*pb],
[[[2.6625E+02*GeV,6.3750E+01*GeV],[2.6625E+02*GeV,6.3750E+01*GeV]],8.9769E-01*pb],
[[[2.6625E+02*GeV,6.6250E+01*GeV],[2.6625E+02*GeV,6.6250E+01*GeV]],9.1054E-01*pb],
[[[2.6625E+02*GeV,6.8750E+01*GeV],[2.6625E+02*GeV,6.8750E+01*GeV]],9.2339E-01*pb],
[[[2.6625E+02*GeV,7.1250E+01*GeV],[2.6625E+02*GeV,7.1250E+01*GeV]],9.3624E-01*pb],
[[[2.6625E+02*GeV,7.3750E+01*GeV],[2.6625E+02*GeV,7.3750E+01*GeV]],9.4909E-01*pb],
[[[2.6625E+02*GeV,7.6250E+01*GeV],[2.6625E+02*GeV,7.6250E+01*GeV]],9.6172E-01*pb],
[[[2.6625E+02*GeV,7.8750E+01*GeV],[2.6625E+02*GeV,7.8750E+01*GeV]],9.7413E-01*pb],
[[[2.6625E+02*GeV,8.1250E+01*GeV],[2.6625E+02*GeV,8.1250E+01*GeV]],9.8655E-01*pb],
[[[2.6625E+02*GeV,8.3750E+01*GeV],[2.6625E+02*GeV,8.3750E+01*GeV]],9.9896E-01*pb],
[[[2.6625E+02*GeV,8.6250E+01*GeV],[2.6625E+02*GeV,8.6250E+01*GeV]],1.0213E+00*pb],
[[[2.6625E+02*GeV,8.8750E+01*GeV],[2.6625E+02*GeV,8.8750E+01*GeV]],1.0436E+00*pb],
[[[2.6625E+02*GeV,9.1250E+01*GeV],[2.6625E+02*GeV,9.1250E+01*GeV]],1.0659E+00*pb],
[[[2.6625E+02*GeV,9.3750E+01*GeV],[2.6625E+02*GeV,9.3750E+01*GeV]],1.0882E+00*pb],
[[[2.6625E+02*GeV,9.6250E+01*GeV],[2.6625E+02*GeV,9.6250E+01*GeV]],1.1105E+00*pb],
[[[2.6625E+02*GeV,9.8750E+01*GeV],[2.6625E+02*GeV,9.8750E+01*GeV]],1.1328E+00*pb],
[[[2.6625E+02*GeV,1.0125E+02*GeV],[2.6625E+02*GeV,1.0125E+02*GeV]],1.1875E+00*pb],
[[[2.6625E+02*GeV,1.0375E+02*GeV],[2.6625E+02*GeV,1.0375E+02*GeV]],1.2745E+00*pb],
[[[2.6625E+02*GeV,1.0625E+02*GeV],[2.6625E+02*GeV,1.0625E+02*GeV]],1.3615E+00*pb],
[[[2.6625E+02*GeV,1.0875E+02*GeV],[2.6625E+02*GeV,1.0875E+02*GeV]],1.4485E+00*pb],
[[[2.6625E+02*GeV,1.1125E+02*GeV],[2.6625E+02*GeV,1.1125E+02*GeV]],1.4814E+00*pb],
[[[2.6625E+02*GeV,1.1375E+02*GeV],[2.6625E+02*GeV,1.1375E+02*GeV]],1.5143E+00*pb],
[[[2.6625E+02*GeV,1.1625E+02*GeV],[2.6625E+02*GeV,1.1625E+02*GeV]],1.5471E+00*pb],
[[[2.6625E+02*GeV,1.1875E+02*GeV],[2.6625E+02*GeV,1.1875E+02*GeV]],1.5800E+00*pb],
[[[2.6625E+02*GeV,1.2125E+02*GeV],[2.6625E+02*GeV,1.2125E+02*GeV]],1.6129E+00*pb],
[[[2.6625E+02*GeV,1.2375E+02*GeV],[2.6625E+02*GeV,1.2375E+02*GeV]],1.6457E+00*pb],
[[[2.6625E+02*GeV,1.2625E+02*GeV],[2.6625E+02*GeV,1.2625E+02*GeV]],1.6885E+00*pb],
[[[2.6625E+02*GeV,1.2875E+02*GeV],[2.6625E+02*GeV,1.2875E+02*GeV]],1.7412E+00*pb],
[[[2.6625E+02*GeV,1.3125E+02*GeV],[2.6625E+02*GeV,1.3125E+02*GeV]],1.7939E+00*pb],
[[[2.6625E+02*GeV,1.3375E+02*GeV],[2.6625E+02*GeV,1.3375E+02*GeV]],1.8466E+00*pb],
[[[2.6625E+02*GeV,1.3625E+02*GeV],[2.6625E+02*GeV,1.3625E+02*GeV]],1.8993E+00*pb],
[[[2.6625E+02*GeV,1.3875E+02*GeV],[2.6625E+02*GeV,1.3875E+02*GeV]],1.9520E+00*pb],
[[[2.6625E+02*GeV,1.4125E+02*GeV],[2.6625E+02*GeV,1.4125E+02*GeV]],2.0047E+00*pb],
[[[2.6875E+02*GeV,1.2500E+00*GeV],[2.6875E+02*GeV,1.2500E+00*GeV]],7.4982E-01*pb],
[[[2.6875E+02*GeV,3.7500E+00*GeV],[2.6875E+02*GeV,3.7500E+00*GeV]],7.5150E-01*pb],
[[[2.6875E+02*GeV,6.2500E+00*GeV],[2.6875E+02*GeV,6.2500E+00*GeV]],7.5319E-01*pb],
[[[2.6875E+02*GeV,8.7500E+00*GeV],[2.6875E+02*GeV,8.7500E+00*GeV]],7.5509E-01*pb],
[[[2.6875E+02*GeV,1.1250E+01*GeV],[2.6875E+02*GeV,1.1250E+01*GeV]],7.5699E-01*pb],
[[[2.6875E+02*GeV,1.3750E+01*GeV],[2.6875E+02*GeV,1.3750E+01*GeV]],7.5888E-01*pb],
[[[2.6875E+02*GeV,1.6250E+01*GeV],[2.6875E+02*GeV,1.6250E+01*GeV]],7.6078E-01*pb],
[[[2.6875E+02*GeV,1.8750E+01*GeV],[2.6875E+02*GeV,1.8750E+01*GeV]],7.6268E-01*pb],
[[[2.6875E+02*GeV,2.1250E+01*GeV],[2.6875E+02*GeV,2.1250E+01*GeV]],7.6458E-01*pb],
[[[2.6875E+02*GeV,2.3750E+01*GeV],[2.6875E+02*GeV,2.3750E+01*GeV]],7.6648E-01*pb],
[[[2.6875E+02*GeV,2.6250E+01*GeV],[2.6875E+02*GeV,2.6250E+01*GeV]],7.6906E-01*pb],
[[[2.6875E+02*GeV,2.8750E+01*GeV],[2.6875E+02*GeV,2.8750E+01*GeV]],7.7232E-01*pb],
[[[2.6875E+02*GeV,3.1250E+01*GeV],[2.6875E+02*GeV,3.1250E+01*GeV]],7.7557E-01*pb],
[[[2.6875E+02*GeV,3.3750E+01*GeV],[2.6875E+02*GeV,3.3750E+01*GeV]],7.7598E-01*pb],
[[[2.6875E+02*GeV,3.6250E+01*GeV],[2.6875E+02*GeV,3.6250E+01*GeV]],7.7640E-01*pb],
[[[2.6875E+02*GeV,3.8750E+01*GeV],[2.6875E+02*GeV,3.8750E+01*GeV]],7.7681E-01*pb],
[[[2.6875E+02*GeV,4.1250E+01*GeV],[2.6875E+02*GeV,4.1250E+01*GeV]],7.7722E-01*pb],
[[[2.6875E+02*GeV,4.3750E+01*GeV],[2.6875E+02*GeV,4.3750E+01*GeV]],7.7763E-01*pb],
[[[2.6875E+02*GeV,4.6250E+01*GeV],[2.6875E+02*GeV,4.6250E+01*GeV]],7.7804E-01*pb],
[[[2.6875E+02*GeV,4.8750E+01*GeV],[2.6875E+02*GeV,4.8750E+01*GeV]],7.7845E-01*pb],
[[[2.6875E+02*GeV,5.1250E+01*GeV],[2.6875E+02*GeV,5.1250E+01*GeV]],7.8807E-01*pb],
[[[2.6875E+02*GeV,5.3750E+01*GeV],[2.6875E+02*GeV,5.3750E+01*GeV]],8.0691E-01*pb],
[[[2.6875E+02*GeV,5.6250E+01*GeV],[2.6875E+02*GeV,5.6250E+01*GeV]],8.2575E-01*pb],
[[[2.6875E+02*GeV,5.8750E+01*GeV],[2.6875E+02*GeV,5.8750E+01*GeV]],8.3806E-01*pb],
[[[2.6875E+02*GeV,6.1250E+01*GeV],[2.6875E+02*GeV,6.1250E+01*GeV]],8.5037E-01*pb],
[[[2.6875E+02*GeV,6.3750E+01*GeV],[2.6875E+02*GeV,6.3750E+01*GeV]],8.6267E-01*pb],
[[[2.6875E+02*GeV,6.6250E+01*GeV],[2.6875E+02*GeV,6.6250E+01*GeV]],8.7498E-01*pb],
[[[2.6875E+02*GeV,6.8750E+01*GeV],[2.6875E+02*GeV,6.8750E+01*GeV]],8.8729E-01*pb],
[[[2.6875E+02*GeV,7.1250E+01*GeV],[2.6875E+02*GeV,7.1250E+01*GeV]],8.9959E-01*pb],
[[[2.6875E+02*GeV,7.3750E+01*GeV],[2.6875E+02*GeV,7.3750E+01*GeV]],9.1190E-01*pb],
[[[2.6875E+02*GeV,7.6250E+01*GeV],[2.6875E+02*GeV,7.6250E+01*GeV]],9.2400E-01*pb],
[[[2.6875E+02*GeV,7.8750E+01*GeV],[2.6875E+02*GeV,7.8750E+01*GeV]],9.3588E-01*pb],
[[[2.6875E+02*GeV,8.1250E+01*GeV],[2.6875E+02*GeV,8.1250E+01*GeV]],9.4777E-01*pb],
[[[2.6875E+02*GeV,8.3750E+01*GeV],[2.6875E+02*GeV,8.3750E+01*GeV]],9.6914E-01*pb],
[[[2.6875E+02*GeV,8.6250E+01*GeV],[2.6875E+02*GeV,8.6250E+01*GeV]],9.9051E-01*pb],
